89	0.76558	0.82234	0.78092	0.66219	0.12164	0.03284	Normal
90	0.28014	0.23428	0.12227	0.92792	0.36398	0.47091	Normal
91	0.1177	0.96171	0.07576	0.85076	0.97035	0.37568	Normal
92	0.60008	0.19661	0.06922	0.52552	0.50585	0.04885	Normal
93	0.04413	0.16752	0.41912	0.13468	0.34819	0.14293	Normal
94	0.82785	0.33936	0.54241	0.27126	0.30257	0.2197	Normal
95	0.39082	0.00684	0.43281	0.09332	0.3295	0.82863	Normal
96	0.64022	0.92709	0.83715	0.00669	0.97383	0.89774	Normal
97	0.9273	0.39139	0.77538	0.07923	0.24609	0.613	Normal
98	0.44925	0.20347	0.68002	0.09523	0.37027	0.71934	Normal
99	0.46191	0.41221	0.12116	0.15166	0.11761	0.35674	Normal
100	0.14357	0.86045	0.53726	0.93612	0.14	0.78979	Normal
101	0.77108	0.70712	0.1407	0.75997	0.28521	0.75693	Normal
102	0.45325	0.20461	0.81786	0.08012	0.42796	0.70841	Normal
103	0.62672	0.08832	0.9131	0.28386	0.586	0.65822	Normal
104	0.9301	0.02642	0.90008	0.70029	0.40095	0.33979	Normal
105	0.0918	0.64886	0.59054	0.15289	0.05003	0.25189	Normal
106	0.48442	0.68794	0.28716	0.54186	0.49285	0.04547	Normal
107	0.40323	0.96933	0.99313	0.4154	0.97855	0.07223	Normal
108	0.65126	0.9792	0.51141	0.13389	0.05979	0.20647	Normal
109	0.45669	0.11053	0.14411	0.51217	0.85371	0.5453	Normal
110	0.15413	0.98669	0.16848	0.53804	0.69595	0.84215	Normal
111	0.73326	0.03572	0.55685	0.05327	0.20475	0.07204	Normal
112	0.09418	0.62795	0.98628	0.80523	0.99394	0.68598	Normal
113	0.98579	0.46184	0.47376	0.07021	0.34261	0.63198	Normal
114	0.54491	0.99082	0.10886	0.82871	0.55392	0.42508	Normal
115	0.73989	0.95065	0.51207	0.52145	0.35973	0.75528	Normal
116	0.55129	0.17822	0.92835	0.78124	0.26214	0.51303	Normal
117	0.24746	0.70211	0.45193	0.10162	0.68068	0.16016	Normal
118	0.24354	0.68637	0.01715	0.36982	0.14307	0.76763	Normal
119	0.34144	0.18239	0.55032	0.91394	0.99384	0.63408	Normal
120	0.37956	0.53322	0.43726	0.14738	0.2317	0.60728	Normal
121	0.96151	0.54751	0.81271	0.87397	0.77347	0.03017	Normal
122	0.07343	0.07758	0.88952	0.01464	0.85592	0.62407	Normal
123	0.06911	0.39051	0.55061	0.54276	0.47611	0.01953	Normal
124	0.87781	0.07655	0.22291	0.38234	0.57193	0.46743	Normal
125	0.04611	0.11162	0.89893	0.14893	0.77399	0.27626	Normal
126	0.788	0.24951	0.59383	0.25347	0.58533	0.90944	Normal
127	0.9673	0.30966	0.9931	0.95665	0.37542	0.62899	Normal
128	0.78153	0.4534	0.5105	0.41991	0.86461	0.28821	Normal
129	0.72798	0.79597	0.11547	0.50382	0.86061	0.48012	Normal
130	0.26939	0.40439	0.45329	0.77816	0.82019	0.33073	Normal
131	0.93621	0.92661	0.53847	0.91585	0.53584	0.89911	Normal
132	0.1521	0.311	0.81452	0.91428	0.07416	0.69346	Normal
133	0.06021	0.09087	0.51257	0.03082	0.17367	0.99952	Normal
134	0.90364	0.8661	0.08572	0.22363	0.18117	0.66559	Normal
135	0.83541	0.38501	0.80917	0.55716	0.88657	0.60697	Normal
136	0.44751	0.57118	0.72721	0.68683	0.20912	0.50817	Normal
137	0.76747	0.9071	0.89241	0.67614	0.33513	0.73686	Normal
138	0.24468	0.70932	0.32993	0.57796	0.62137	0.83691	Normal
139	0.18408	0.86783	0.84351	0.94696	0.26878	0.17083	Normal
140	0.33966	0.67839	0.62352	0.1036	0.18695	0.66626	Normal
141	0.25343	0.10013	0.24023	0.03583	0.01302	0.47901	Normal
142	0.75921	0.60061	0.72635	0.24923	0.29586	0.81364	Normal
143	0.00064	0.17476	0.26358	0.09832	0.03345	0.53549	Normal
144	0.98781	0.29451	0.6515	0.93206	0.98103	0.93526	Normal
145	0.9734	0.91261	0.09469	0.9354	0.05276	0.36792	Normal
146	0.63218	0.11054	0.82718	0.92193	0.72713	0.9699	Normal
147	0.74235	0.86347	0.73637	0.96832	0.83286	0.91221	Normal
148	0.70184	0.44405	0.06858	0.3338	0.07775	0.45177	Normal
149	0.7862	0.44062	0.21779	0.00123	0.27771	0.73302	Normal
150	0.22786	0.70014	0.34979	0.84514	0.13798	0.55503	Normal
151	0.77309	0.13097	0.86485	0.6062	0.05063	0.97382	Normal
152	0.53687	0.55205	0.27817	0.73475	0.1321	0.04946	Normal
153	0.52424	0.32095	0.78796	0.10625	0.81209	0.59646	Normal
154	0.02148	0.51356	0.62067	0.80509	0.06573	0.13879	Normal
155	0.76442	0.70242	0.84463	0.78745	0.39515	0.77278	Normal
156	0.23242	0.09677	0.38301	0.52904	0.79657	0.53335	Normal
157	0.59436	0.33969	0.99238	0.94999	0.54928	0.46123	Normal
158	0.63271	0.39318	0.50583	0.25143	0.37559	0.23071	Normal
159	0.27417	0.23278	0.25797	0.65828	0.48527	0.17505	Normal
160	0.24979	0.55519	0.96948	0.57401	0.95393	0.56023	Normal
161	0.93182	0.55926	0.94907	0.17019	0.59548	0.98256	Normal
162	0.84664	0.84929	0.82856	0.3053	0.93186	0.60979	Normal
163	0.96798	0.69847	0.63514	0.07918	0.1984	0.37255	Normal
164	0.5882	0.95745	0.38544	0.08509	0.00674	0.43664	Normal
165	0.9024	0.91864	0.23501	0.2796	0.18204	0.15198	Normal
166	0.34821	0.31114	0.92973	0.5599	0.21917	0.98735	Normal
167	0.47804	0.43163	0.79788	0.40501	0.45819	0.18934	Normal
168	0.61341	0.9216	0.61337	0.04801	0.93095	0.19906	Normal
169	0.83753	0.84999	0.6306	0.45133	0.87648	0.93263	Normal
170	0.70031	0.67207	0.13039	0.76476	0.35027	0.31701	Normal
171	0.08897	0.2029	0.05466	0.43055	0.39216	0.49179	Normal
172	0.61241	0.44382	0.56832	0.77081	0.36714	0.12524	Normal
173	0.12565	0.88583	0.40505	0.335	0.19418	0.57818	Normal
174	0.60731	0.37769	0.73729	0.67395	0.35723	0.55525	Normal
175	0.42053	0.81741	0.68661	0.26455	0.73439	0.3834	Normal
176	0.80707	0.24598	0.60846	0.66275	0.22268	0.14908	Normal
177	0.98032	0.71029	0.25688	0.52708	0.21111	0.07723	Normal
178	0.0098	0.42071	0.61639	0.95851	0.27097	0.70403	Normal
179	0.43887	0.51785	0.95173	0.168	0.10726	0.12221	Normal
180	0.59262	0.36193	0.51961	0.77043	0.10554	0.23043	Normal
181	0.62685	0.58479	0.21	0.68163	0.67336	0.15084	Normal
182	0.96187	0.59953	0.79016	0.92749	0.86599	0.42774	Normal
183	0.83948	0.55869	0.89832	0.96016	0.77461	0.29916	Normal
184	0.91228	0.79993	0.01571	0.65179	0.19244	0.59004	Normal
185	0.05144	0.70332	0.05857	0.54679	0.53775	0.20163	Normal
186	0.05717	0.50527	0.3317	0.72153	0.36279	0.77112	Normal
187	0.35292	0.53451	0.09426	0.51127	0.12276	0.36279	Normal
188	0.88067	0.48903	0.60783	0.55818	0.47553	0.8754	Normal
189	0.98508	0.67213	0.7536	0.81318	0.71148	0.89226	Normal
190	0.93577	0.1628	0.37497	0.08464	0.41737	0.8462	Normal
191	0.18861	0.21064	0.11548	0.38403	0.7495	0.97522	Normal
192	0.24901	0.96143	0.99896	0.62802	0.02751	0.48199	Normal
193	0.06971	0.04273	0.80962	0.3775	0.30667	0.17959	Normal
194	0.003	0.04294	0.33146	0.51602	0.95663	0.82901	Normal
195	0.34448	0.66961	0.58833	0.49035	0.05809	0.02488	Normal
196	0.69906	0.90881	0.82315	0.91147	0.65648	0.36408	Normal
197	0.58933	0.39145	0.7541	0.94302	0.49578	0.33226	Normal
198	0.35112	0.70526	0.34681	0.41706	0.46	0.6782	Normal
199	0.73161	0.73469	0.5061	0.65337	0.84919	0.76604	Normal
200	0.47252	0.82308	0.90822	0.0129	0.19228	0.05346	Normal
201	0.84825	0.01794	0.84094	0.03881	0.50553	0.57445	Normal
202	0.3205	0.91176	0.0941	0.92876	0.84009	0.42295	Normal
203	0.62142	0.03776	0.63732	0.29377	0.64069	0.06317	Normal
204	0.91672	0.4703	0.59206	0.10658	0.07026	0.58927	Normal
205	0.71939	0.17909	0.2285	0.5748	0.51561	0.65285	Normal
206	0.13594	0.15826	0.97137	0.9646	0.45038	0.56909	Normal
207	0.49346	0.26847	0.45958	0.09901	0.16974	0.0936	Normal
208	0.65503	0.3924	0.11298	0.41245	0.83858	0.2647	Normal
209	0.4019	0.68762	0.42545	0.43094	0.2452	0.94842	Normal
210	0.01856	0.80584	0.70308	0.81667	0.47926	0.4594	Normal
211	0.24578	0.33613	0.83055	0.91048	0.31047	0.96042	Normal
212	0.0915	0.33899	0.88876	0.77113	0.07637	0.28156	Normal
213	0.46308	0.51426	0.292	0.85177	0.32722	0.85205	Normal
214	0.05184	0.81365	0.23022	0.72165	0.5502	0.85124	Normal
215	0.89108	0.10739	0.06228	0.5277	0.79323	0.06459	Normal
216	0.69965	0.72735	0.75257	0.39405	0.30451	0.70529	Normal
217	0.12353	0.59227	0.37628	0.14219	0.50399	0.25225	Normal
218	0.91103	0.442	0.25914	0.30047	0.14106	0.6723	Normal
219	0.60836	0.00984	0.52366	0.92148	0.07598	0.33675	Normal
220	0.21509	0.85879	0.25487	0.1467	0.57613	0.61087	Normal
221	0.57102	0.70429	0.88589	0.46462	0.41669	0.20024	Normal
222	0.09418	0.4678	0.8537	0.91721	0.75261	0.43036	Normal
223	0.33135	0.15433	0.6608	0.96503	0.89231	0.3592	Normal
224	0.81973	0.26453	0.89141	0.53484	0.01142	0.27917	Normal
225	0.29766	0.56725	0.27111	0.02078	0.26599	0.13231	Normal
226	0.16058	0.71317	0.6075	0.54971	0.27048	0.28683	Normal
227	0.71668	0.25404	0.9203	0.75484	0.88039	0.48169	Normal
228	0.16365	0.41021	0.12272	0.04331	0.93956	0.32482	Normal
229	0.72893	0.17259	0.85138	0.45575	0.39152	0.94445	Normal
230	0.01239	0.7875	0.66398	0.72456	0.47544	0.55596	Normal
231	0.91793	0.68488	0.48779	0.84716	0.23209	0.90303	Normal
232	0.31925	0.4732	0.13526	0.80157	0.78811	0.72966	Normal
233	0.74271	0.54206	0.77436	0.91094	0.55061	0.63328	Normal
234	0.55305	0.11656	0.93542	0.9092	0.50206	0.6934	Normal
235	0.77833	0.85441	0.51151	0.52429	0.38758	0.86271	Normal
236	0.43897	0.8783	0.7889	0.91484	0.76799	0.27725	Normal
237	0.80412	0.31908	0.60726	0.75445	0.24247	0.983	Normal
238	0.34476	0.9865	0.60161	0.49167	0.59505	0.263	Normal
239	0.31985	0.83073	0.017	0.51979	0.11063	0.20019	Normal
240	0.35849	0.97969	0.7361	0.21088	0.54271	0.04686	Normal
241	0.17799	0.86582	0.56217	0.12386	0.6927	0.91887	Normal
242	0.29378	0.23164	0.60852	0.42495	0.05918	0.20024	Normal
243	0.6025	0.8259	0.92454	0.8526	0.5353	0.86522	Normal
244	0.72046	0.39256	0.31536	0.33883	0.35585	0.33354	Normal
245	0.87012	0.39785	0.24797	0.09957	0.51468	0.11103	Normal
246	0.64971	0.91988	0.98551	0.01417	0.37394	0.14614	Normal
247	0.76703	0.67983	0.34472	0.35326	0.1005	0.09442	Normal
248	0.05969	0.67868	0.64854	0.10324	0.13043	0.17477	Normal
249	0.41412	0.45206	0.06025	0.98268	0.80139	0.78109	Normal
250	0.15995	0.88695	0.42339	0.20008	0.71142	0.22123	Normal
251	0.29773	0.00246	0.73531	0.36118	0.8061	0.87511	Normal
252	0.45539	0.62582	0.62941	0.31509	0.09232	0.91232	Normal
253	0.44522	0.3997	0.07746	0.33705	0.72323	0.04196	Normal
254	0.42336	0.44044	0.5056	0.45153	0.18396	0.5812	Normal
255	0.6038	0.42579	0.82673	0.92377	0.02902	0.39717	Normal
256	0.65817	0.14479	0.21099	0.29233	0.2512	0.44488	Normal
257	0.47388	0.88285	0.49317	0.9122	0.23701	0.20165	Normal
258	0.59291	0.40373	0.26928	0.3117	0.09408	0.84196	Normal
259	0.88753	0.52595	0.58963	0.65715	0.25736	0.64352	Normal
260	0.3927	0.4906	0.41038	0.86324	0.20787	0.19223	Normal
261	0.6205	0.33419	0.94868	0.531	0.1341	0.05218	Normal
262	0.16095	0.64528	0.45459	0.10309	0.61255	0.88988	Normal
263	0.70287	0.27543	0.14709	0.22693	0.20957	0.55667	Normal
264	0.14348	0.71827	0.71543	0.27248	0.72757	0.97358	Normal
265	0.91402	0.5323	0.90539	0.51375	0.60214	0.2812	Normal
266	0.06865	0.52976	0.39173	0.80097	0.39213	0.33392	Normal
267	0.51625	0.82024	0.8815	0.87801	0.23955	0.06088	Normal
268	0.93841	0.91476	0.83608	0.79324	0.69964	0.72526	Normal
269	0.73459	0.279	0.69733	0.56082	0.86482	0.3315	Normal
270	0.3058	0.99269	0.52645	0.10587	0.84814	0.15999	Normal
271	0.15865	0.97422	0.88377	0.32945	0.10971	0.77979	Normal
272	0.14293	0.246	0.06484	0.64967	0.67776	0.90858	Normal
273	0.50119	0.72783	0.35772	0.00642	0.85858	0.56619	Normal
274	0.54394	0.26659	0.7332	0.25081	0.02138	0.89121	Normal
275	0.97517	0.64862	0.85112	0.01461	0.80595	0.21939	Normal
276	0.84862	0.9797	0.89223	0.23681	0.37345	0.18558	Normal
277	0.50958	0.73043	0.10023	0.17393	0.51792	0.51167	Normal
278	0.43495	0.58717	0.02508	0.45844	0.9204	0.40829	Normal
279	0.27724	0.08553	0.34938	0.2771	0.84364	0.92184	Normal
280	0.13387	0.19418	0.0215	0.28896	0.01885	0.88517	Normal
281	0.23992	0.94217	0.86095	0.12445	0.12284	0.14898	Normal
282	0.24794	0.14968	0.84049	0.32815	0.52476	0.44047	Normal
283	0.39546	0.50329	0.60987	0.86026	0.49389	0.00238	Normal
284	0.22146	0.48211	0.82089	0.93405	0.17258	0.15284	Normal
285	0.77579	0.33923	0.51777	0.77636	0.74537	0.43142	Normal
286	0.03757	0.9331	0.39846	0.1257	0.64386	0.1538	Normal
287	0.8369	0.3371	0.15178	0.75922	0.50708	0.00973	Normal
288	0.31703	0.15742	0.17514	0.11264	0.02421	0.09993	Normal
289	0.40317	0.04721	0.71354	0.33458	0.05871	0.05432	Normal
290	0.3087	0.59896	0.62027	0.95319	0.81065	0.38084	Normal
291	0.21628	0.93086	0.14323	0.47955	0.05308	0.13979	Normal
292	0.82308	0.32868	0.45	0.68475	0.09786	0.29014	Normal
293	0.86011	0.07477	0.93153	0.8547	0.11242	0.91658	Normal
294	0.85874	0.38581	0.93251	0.63021	0.941	0.71521	Normal
295	0.25764	0.98254	0.53905	0.89469	0.50099	0.57567	Normal
296	0.59859	0.645	0.1073	0.19162	0.03239	0.13796	Normal
297	0.34704	0.09494	0.48361	0.65149	0.19244	0.67573	Normal
298	0.05153	0.15233	0.26714	0.40142	0.10755	0.64513	Normal
299	0.99767	0.61633	0.29004	0.99415	0.92607	0.25916	Normal
300	0.02414	0.31668	0.11647	0.7188	0.95765	0.55992	Normal
301	0.96675	0.37196	0.91086	0.40179	0.63274	0.7344	Normal
302	0.18116	0.36699	0.34768	0.5178	0.63902	0.56486	Normal
303	0.37659	0.2421	0.1013	0.42642	0.60522	0.35396	Normal
304	0.03111	0.50476	0.19751	0.69227	0.91462	0.50553	Normal
305	0.37679	0.53759	0.1111	0.30347	0.5753	0.69902	Normal
306	0.49754	0.052	0.93519	0.71823	0.9907	0.40071	Normal
307	0.98284	0.90327	0.46394	0.32537	0.44672	0.62482	Normal
308	0.48524	0.00393	0.84892	0.13289	0.35878	0.44175	Normal
309	0.06191	0.77984	0.78724	0.81839	0.16906	0.2125	Normal
310	0.82937	0.56858	0.00997	0.67869	0.12991	0.96756	Normal
311	0.00854	0.58685	0.32242	0.80015	0.13768	0.09324	Normal
312	0.73423	0.04043	0.57103	0.47038	0.36792	0.08558	Normal
313	0.36727	0.59992	0.96688	0.8747	0.01915	0.12891	Normal
314	0.23976	0.29027	0.41892	0.27535	0.19582	0.65101	Normal
315	0.11035	0.64677	0.50021	0.9313	0.07544	0.06145	Normal
316	0.58829	0.58717	0.85257	0.83547	0.39791	0.41594	Normal
317	0.33062	0.9567	0.48858	0.60792	0.55955	0.08169	Normal
318	0.87305	0.98165	0.02232	0.48752	0.84263	0.42371	Normal
319	0.87177	0.66213	0.34139	0.99106	0.6575	0.27633	Normal
320	0.61744	0.6738	0.07164	0.16616	0.78392	0.31118	Normal
321	0.06543	0.97978	0.73897	0.94526	0.93874	0.5557	Normal
322	0.40997	0.75642	0.63442	0.14023	0.86529	0.59984	Normal
323	0.36191	0.93207	0.73172	0.77157	0.22926	0.106	Normal
324	0.5084	0.11942	0.17894	0.09924	0.97431	0.8097	Normal
325	0.519	0.9281	0.23178	0.16738	0.88188	0.82032	Normal
326	0.80076	0.44643	0.47482	0.35275	0.19137	0.06818	Normal
327	0.5136	0.10269	0.33785	0.24508	0.36386	0.38667	Normal
328	0.31596	0.25203	0.26926	0.08246	0.48589	0.51022	Normal
329	0.482	0.52792	0.43832	0.88939	0.5673	0.3583	Normal
330	0.55388	0.12725	0.34673	0.93526	0.64206	0.74476	Normal
331	0.76136	0.02574	0.43938	0.36852	0.22691	0.10755	Normal
332	0.71626	0.35878	0.92344	0.51345	0.92107	0.05791	Normal
333	0.67261	0.85626	0.3159	0.70883	0.32341	0.17283	Normal
334	0.02295	0.37869	0.03816	0.83597	0.23396	0.75145	Normal
335	0.77074	0.76425	0.24752	0.58475	0.57322	0.42914	Normal
336	0.9988	0.9831	0.7835	0.97775	0.34971	0.1575	Normal
337	0.72462	0.90282	0.63632	0.73709	0.78154	0.25508	Normal
338	0.70698	0.19322	0.97155	0.9236	0.63553	0.36691	Normal
339	0.79867	0.63321	0.93882	0.4746	0.61785	0.3709	Normal
340	0.0189	0.58928	0.66619	0.21462	0.87525	0.59513	Normal
341	0.99795	0.88858	0.68661	0.94501	0.22675	0.59981	Normal
342	0.70234	0.44568	0.09995	0.11251	0.07715	0.38178	Normal
343	0.95654	0.69061	0.13337	0.35434	0.90766	0.00745	Normal
344	0.08883	0.75698	0.16394	0.40667	0.21185	0.74907	Normal
345	0.29542	0.04139	0.58997	0.74452	0.42874	0.85686	Normal
346	0.87356	0.72538	0.25816	0.10827	0.07871	0.78983	Normal
347	0.34105	0.24217	0.91109	0.98982	0.35231	0.23318	Normal
348	0.95926	0.42506	0.67282	0.80699	0.73153	0.52987	Normal
349	0.32284	0.18284	0.86305	0.27519	0.41322	0.52958	Normal
350	0.16028	0.69951	0.92827	0.07974	0.78114	0.24533	Normal
351	0.44481	0.54972	0.6778	0.52709	0.76582	0.92933	Normal
352	0.21742	0.31438	0.0034	0.6628	0.68412	0.84127	Normal
353	0.9636	0.35382	0.43296	0.03355	0.92657	0.15806	Normal
354	0.8312	0.55655	0.70794	0.99839	0.49041	0.84418	Normal
355	0.91257	0.97367	0.9549	0.21058	0.88307	0.757	Normal
356	0.16535	0.06178	0.07893	0.07708	0.61287	0.42028	Normal
357	0.64035	0.96203	0.6935	0.8291	0.9938	0.5276	Normal
358	0.28007	0.77673	0.29091	0.17513	0.68872	0.83776	Normal
359	0.21317	0.32465	0.26093	0.65082	0.76771	0.74465	Normal
360	0.06176	0.76494	0.05066	0.65032	0.84597	0.80697	Normal
361	0.19264	0.45981	0.24425	0.09009	0.51635	0.55466	Normal
362	0.07064	0.01166	0.36886	0.45736	0.3191	0.60778	Normal
363	0.35239	0.03354	0.61052	0.42231	0.7315	0.51556	Normal
364	0.73842	0.02607	0.73538	0.12657	0.48915	0.30877	Normal
365	0.94812	0.08304	0.62004	0.08509	0.2734	0.99965	Normal
366	0.52522	0.21614	0.72862	0.34123	0.57627	0.03497	Normal
367	0.45757	0.12255	0.84497	0.47782	0.58122	0.39851	Normal
368	0.67847	0.08122	0.33923	0.61705	0.59453	0.99778	Normal
369	0.88475	0.36451	0.3611	0.64408	0.84931	0.6828	Normal
370	0.38674	0.97311	0.14534	0.66544	0.86956	0.49976	Normal
371	0.04187	0.56901	0.90381	0.86185	0.83647	0.87059	Normal
372	0.38048	0.1837	0.2923	0.78249	0.25409	0.46286	Normal
373	0.93741	0.47518	0.15268	0.7041	0.71748	0.26921	Normal
374	0.69732	0.57202	0.43432	0.9132	0.28781	0.15701	Normal
375	0.09053	0.2665	0.90141	0.11172	0.88627	0.25552	Normal
376	0.43746	0.03846	0.68137	0.17066	0.02934	0.20867	Normal
377	0.07133	0.75828	0.07481	0.36434	0.18189	0.99523	Normal
378	0.6168	0.42019	0.65362	0.11978	0.51248	0.65463	Normal
379	0.83652	0.61882	0.25217	0.23643	0.37755	0.14466	Normal
380	0.83888	0.40469	0.54471	0.90196	0.20369	0.91991	Normal
381	0.30278	0.41303	0.18525	0.26526	0.62699	0.08505	Normal
382	0.04908	0.67473	0.23749	0.80642	0.32687	0.42105	Normal
383	0.44534	0.12898	0.41733	0.19865	0.07077	0.87296	Normal
384	0.47956	0.31671	0.44338	0.48621	0.10315	0.57303	Normal
385	0.07701	0.44047	0.9214	0.2735	0.53328	0.89615	Normal
386	0.05431	0.54628	0.32834	0.29364	0.91666	0.80277	Normal
387	0.20342	0.06758	0.10559	0.49103	0.43921	0.10865	Normal
388	0.55412	0.20788	0.6918	0.25064	0.82494	0.40269	Normal
